Order_ID,customer_id,product_id,Order_Date,City,Region,Quantity,Price,Total_Sales,Payment_Method
1805,C31,P16,2025-03-16,Delhi,unknown,2,74144,148288,unknown
1807,C110,P27,2025-03-18,unknown,unknown,2,608,1216,Credit Card
1808,C140,P20,2025-03-19,Bangalore,West,2,74857,149714,unknown
1809,C77,P27,2025-03-20,Hyderabad,North,4,33600,134400,UPI
1810,C27,P16,2025-03-21,Hyderabad,unknown,3,29101,87303,Debit Card
1811,C61,P5,2025-03-22,Mumbai,North,1,46258,46258,Debit Card
1812,C220,P6,2025-03-23,Pune,unknown,2,17436,34872,UPI
1813,C22,P9,2025-03-24,Pune,North,4,12849,51396,unknown
1814,C286,P20,2025-03-25,Bangalore,East,3,54326,162978,Debit Card
1815,C39,P4,2025-03-26,Chennai,East,3,17105,51315,UPI
1816,C41,P11,2025-03-27,Bangalore,unknown,4,63993,255972,unknown
1817,C98,P20,2025-03-28,Pune,South,3,28249,84747,unknown
1818,C2,P1,2025-03-29,Mumbai,South,4,5998,23992,Cash
1819,C33,P11,2025-03-30,Pune,South,4,54740,218960,Debit Card
1820,C431,P20,2025-03-31,Delhi,unknown,1,75099,75099,Debit Card
1821,C325,P2,2025-04-01,Bangalore,East,2,46119,92238,unknown
1822,C13,P9,2025-04-02,unknown,North,4,35750,143000,unknown
1823,C50,P20,2025-04-03,Delhi,North,2,22549,45098,Credit Card
1824,C65,P20,2025-04-04,Hyderabad,North,1,19626,19626,unknown
1825,C37,P27,2025-04-05,Delhi,North,1,57705,57705,unknown
1826,C87,P11,2025-04-06,Bangalore,West,4,77252,309008,Cash
1827,C3,P6,2025-04-07,Hyderabad,West,2,48537,97074,Debit Card
1828,C27,P9,2025-04-08,Hyderabad,unknown,1,70788,70788,UPI
1829,C220,P5,2025-04-09,Chennai,South,3,43856,131568,Cash
1831,C34,P16,2025-04-11,Pune,unknown,2,40764,81528,Debit Card
1832,C11,P5,2025-04-12,Bangalore,East,4,18260,73040,Cash
1833,C34,P6,2025-04-13,Bangalore,unknown,4,26484,105936,Credit Card
1834,C97,P4,2025-04-14,Pune,North,1,54115,54115,UPI
1835,C60,P27,2025-04-15,Hyderabad,North,2,14352,28704,UPI
1836,C115,P6,2025-04-16,Mumbai,unknown,2,45106,90212,unknown
1837,C88,P5,2025-04-17,Pune,East,4,20320,81280,unknown
1838,C80,P16,2025-04-18,Hyderabad,South,3,16148,48444,Debit Card
1839,C176,P27,2025-04-19,unknown,South,3,39516,118548,UPI
1840,C33,P2,2025-04-20,Chennai,East,4,38098,152392,unknown
1841,C39,P9,2025-04-21,Bangalore,West,4,66323,265292,UPI
1842,C91,P1,2025-04-22,Bangalore,unknown,4,67481,269924,UPI
1843,C41,P16,2025-04-23,Mumbai,South,4,61577,246308,Credit Card
1844,C101,P16,2025-04-24,Mumbai,West,1,68766,68766,Cash
1845,C11,P6,2025-04-25,Chennai,unknown,4,51822,207288,Debit Card
1846,C33,P16,2025-04-26,Pune,West,2,22419,44838,Credit Card
1847,C63,P11,2025-04-27,Chennai,unknown,3,35951,107853,UPI
1848,C25,P9,2025-04-28,Delhi,South,2,53412,106824,unknown
1849,C157,P11,2025-04-29,unknown,East,4,62847,251388,UPI
1850,C1,P20,2025-04-30,Bangalore,East,4,57309,229236,Debit Card
1851,C128,P5,2025-05-01,Bangalore,South,1,71203,71203,Cash
1852,C113,P11,2025-05-02,Bangalore,East,4,49559,198236,Debit Card
1853,C122,P16,2025-05-03,Bangalore,North,1,13295,13295,UPI
1854,C61,P6,2025-05-04,Bangalore,North,3,64858,194574,Debit Card
1855,C11,P6,2025-05-05,Chennai,unknown,2,68872,137744,Cash
1856,C64,P1,2025-05-06,Bangalore,East,1,74554,74554,Credit Card
1857,C125,P4,2025-05-07,Chennai,unknown,1,35753,35753,Debit Card
1859,C21,P16,2025-05-09,Bangalore,West,2,25019,50038,Cash
1860,C50,P9,2025-05-10,Chennai,West,4,2928,11712,Debit Card
1861,C45,P2,2025-05-11,Mumbai,unknown,4,54668,218672,UPI
1862,C61,P20,2025-05-12,Delhi,East,2,62292,124584,Cash
1863,C97,P5,2025-05-13,Mumbai,South,1,5309,5309,Debit Card
1864,C325,P16,2025-05-14,Chennai,West,4,11305,45220,Cash
1865,C128,P27,2025-05-15,Mumbai,West,3,77095,231285,Credit Card
1866,C45,P5,2025-05-16,Chennai,North,1,69874,69874,Credit Card
1867,C104,P4,2025-05-17,Mumbai,West,2,3017,6034,Cash
1868,C1,P4,2025-05-18,Hyderabad,North,4,51190,204760,Debit Card
1869,C38,P2,2025-05-19,unknown,East,4,16760,67040,Credit Card
1870,C11,P2,2025-05-20,Chennai,East,1,18387,18387,Cash
1871,C81,P4,2025-05-21,Pune,unknown,1,59425,59425,UPI
1872,C65,P1,2025-05-22,Delhi,unknown,3,51518,154554,Debit Card
1873,C1,P16,2025-05-23,Delhi,North,4,12143,48572,Cash
1874,C71,P20,2025-05-24,Chennai,West,4,57140,228560,Debit Card
1875,C39,P5,2025-05-25,Bangalore,unknown,2,43583,87166,UPI
1876,C8,P1,2025-05-26,Hyderabad,West,4,40129,160516,Debit Card
1877,C82,P11,2025-05-27,Delhi,South,4,28242,112968,Credit Card
1878,C136,P4,2025-05-28,Hyderabad,North,2,37235,74470,Cash
1879,C77,P4,2025-05-29,Chennai,South,4,4495,17980,Debit Card
1881,C134,P5,2025-05-31,Mumbai,East,1,34739,34739,unknown
1882,C134,P16,2025-06-01,Pune,West,1,502,502,Debit Card
1883,C303,P4,2025-06-02,Chennai,unknown,3,76593,229779,Credit Card
1884,C97,P6,2025-06-03,Pune,East,4,67851,271404,Credit Card
1885,C62,P20,2025-06-04,Delhi,South,3,51415,154245,Cash
1886,C91,P11,2025-06-05,Bangalore,West,1,57428,57428,Credit Card
1887,C13,P11,2025-06-06,Pune,South,4,41961,167844,UPI
1889,C176,P6,2025-06-08,Mumbai,North,3,17533,52599,UPI
1890,C11,P20,2025-06-09,Chennai,South,2,70651,141302,Cash
1891,C49,P4,2025-06-10,Hyderabad,South,1,59837,59837,Cash
1892,C16,P27,2025-06-11,Pune,West,2,29598,59196,Cash
1893,C136,P27,2025-06-12,unknown,West,4,22934,91736,Cash
1894,C98,P16,2025-06-13,Hyderabad,unknown,1,71390,71390,Credit Card
1896,C124,P2,2025-06-15,Hyderabad,unknown,4,3176,12704,Debit Card
1897,C44,P20,2025-06-16,Delhi,North,2,56517,113034,UPI
1898,C231,P6,2025-06-17,Mumbai,West,4,58239,232956,UPI
1899,C113,P16,2025-06-18,Hyderabad,North,3,18478,55434,UPI
1900,C5,P16,2025-06-19,Delhi,unknown,1,42365,42365,unknown
1901,C11,P5,2025-06-20,Pune,unknown,1,16742,16742,Credit Card
1902,C48,P2,2025-06-21,Chennai,West,3,14861,44583,Credit Card
1903,C41,P11,2025-06-22,Bangalore,North,3,15501,46503,unknown
1904,C34,P2,2025-06-23,Pune,East,2,18958,37916,unknown
1905,C401,P9,2025-06-24,Delhi,West,4,56048,224192,Debit Card
1906,C60,P11,2025-06-25,Delhi,East,2,33573,67146,UPI
1907,C34,P16,2025-06-26,Delhi,West,4,33044,132176,Credit Card
1908,C11,P2,2025-06-27,Delhi,East,3,36613,109839,Credit Card
1909,C131,P5,2025-06-28,Hyderabad,unknown,3,13736,41208,unknown
1910,C97,P2,2025-06-29,Delhi,South,1,40214,40214,unknown
1911,C81,P4,2025-06-30,unknown,South,3,1546,4638,Credit Card
1912,C151,P20,2025-07-01,Delhi,West,2,64333,128666,UPI
1913,C14,P16,2025-07-02,Hyderabad,North,4,11589,46356,UPI
1914,C81,P9,2025-07-03,Bangalore,East,1,3009,3009,Cash
1915,C139,P16,2025-07-04,unknown,South,4,56397,225588,Debit Card
1916,C38,P11,2025-07-05,Mumbai,South,2,55908,111816,unknown
1917,C132,P9,2025-07-06,unknown,North,4,17959,71836,Credit Card
1918,C11,P2,2025-07-07,unknown,unknown,3,77339,232017,Debit Card
1919,C41,P1,2025-07-08,Hyderabad,South,3,35537,106611,Cash
1920,C115,P20,2025-07-09,unknown,West,3,20153,60459,UPI
1921,C27,P4,2025-07-10,Pune,North,4,14448,57792,Cash
1922,C125,P4,2025-07-11,Bangalore,unknown,3,27210,81630,Cash
1923,C11,P5,2025-07-12,unknown,West,3,23019,69057,UPI
1924,C25,P6,2025-07-13,Pune,unknown,4,50156,200624,Credit Card
1926,C63,P9,2025-07-15,Mumbai,West,4,30673,122692,Debit Card
1927,C4,P16,2025-07-16,Pune,West,1,4347,4347,Cash
1928,C82,P20,2025-07-17,unknown,unknown,3,59309,177927,unknown
1929,C371,P27,2025-07-18,Mumbai,North,4,23731,94924,UPI
1930,C97,P11,2025-07-19,Chennai,North,2,17697,35394,Debit Card
1931,C68,P5,2025-07-20,unknown,East,2,11771,23542,UPI
1932,C140,P5,2025-07-21,Delhi,South,4,67121,268484,unknown
1933,C297,P9,2025-07-22,Bangalore,North,1,27392,27392,UPI
1934,C11,P1,2025-07-23,unknown,North,1,16993,16993,Debit Card
1935,C102,P5,2025-07-24,Hyderabad,unknown,1,59337,59337,unknown
1936,C134,P1,2025-07-25,Mumbai,East,1,24460,24460,unknown
1937,C401,P27,2025-07-26,Delhi,unknown,1,57724,57724,Credit Card
1938,C55,P6,2025-07-27,Pune,unknown,2,76613,153226,unknown
1939,C401,P20,2025-07-28,Hyderabad,unknown,3,51037,153111,Credit Card
1940,C38,P27,2025-07-29,Chennai,South,2,71330,142660,unknown
1942,C37,P1,2025-07-31,Pune,South,2,51033,102066,Credit Card
1943,C105,P1,2025-08-01,unknown,East,4,23579,94316,unknown
1944,C314,P11,2025-08-02,Chennai,North,3,9178,27534,unknown
1945,C18,P1,2025-08-03,Pune,unknown,3,52593,157779,Debit Card
1946,C110,P9,2025-08-04,Hyderabad,unknown,2,66678,133356,Cash
1947,C303,P1,2025-08-05,unknown,South,1,69389,69389,unknown
1948,C11,P27,2025-08-06,Bangalore,East,4,21132,84528,Credit Card
1949,C16,P20,2025-08-07,unknown,North,3,46435,139305,unknown
1950,C9,P6,2025-08-08,Bangalore,North,3,28772,86316,unknown
1951,C34,P16,2025-08-09,Delhi,South,4,70078,280312,Debit Card
1952,C2,P11,2025-08-10,Chennai,West,1,11820,11820,Credit Card
1954,C157,P2,2025-08-12,Pune,unknown,1,34786,34786,UPI
1955,C82,P5,2025-08-13,Pune,unknown,3,73533,220599,unknown
1956,C126,P6,2025-08-14,Delhi,unknown,1,67271,67271,Cash
1958,C104,P4,2025-08-16,Delhi,North,2,21257,42514,Credit Card
1959,C11,P6,2025-08-17,Hyderabad,North,4,60636,242544,unknown
1960,C5,P1,2025-08-18,Delhi,North,1,45961,45961,UPI
1961,C68,P4,2025-08-19,unknown,unknown,3,30817,92451,Debit Card
1962,C401,P6,2025-08-20,Pune,South,3,23831,71493,unknown
1964,C44,P27,2025-08-22,unknown,unknown,2,59161,118322,unknown
1965,C21,P11,2025-08-23,unknown,unknown,3,23599,70797,UPI
1966,C266,P6,2025-08-24,unknown,East,4,48494,193976,Cash
1967,C24,P6,2025-08-25,unknown,East,3,74428,223284,unknown
1968,C140,P27,2025-08-26,Hyderabad,South,1,21525,21525,Debit Card
1969,C5,P2,2025-08-27,Delhi,North,1,20921,20921,UPI
1970,C28,P5,2025-08-28,unknown,West,4,20955,83820,unknown
1971,C11,P27,2025-08-29,Pune,unknown,1,14285,14285,Credit Card
1972,C124,P6,2025-08-30,Pune,East,3,2397,7191,UPI
1973,C41,P16,2025-08-31,Delhi,unknown,3,44623,133869,unknown
1974,C125,P27,2025-09-01,Mumbai,unknown,3,61807,185421,Credit Card
1975,C151,P2,2025-09-02,Chennai,East,4,53979,215916,Cash
1976,C157,P16,2025-09-03,Bangalore,unknown,4,13119,52476,Debit Card
1977,C41,P9,2025-09-04,Delhi,unknown,1,41812,41812,Debit Card
1978,C8,P5,2025-09-05,Hyderabad,South,2,69739,139478,unknown
1979,C24,P20,2025-09-06,unknown,unknown,4,34680,138720,Debit Card
1980,C131,P9,2025-09-07,Chennai,East,3,54923,164769,Cash
1981,C297,P1,2025-09-08,Delhi,West,3,19862,59586,Credit Card
1982,C91,P6,2025-09-09,Bangalore,South,4,63701,254804,unknown
1983,C354,P5,2025-09-10,Bangalore,East,4,69425,277700,unknown
1984,C60,P4,2025-09-11,Hyderabad,South,4,23823,95292,UPI
1985,C73,P6,2025-09-12,Hyderabad,North,2,966,1932,Credit Card
1986,C102,P5,2025-09-13,Mumbai,unknown,3,34291,102873,Cash
1987,C146,P4,2025-09-14,Delhi,East,1,66387,66387,Cash
1988,C43,P20,2025-09-15,Delhi,East,2,13500,27000,unknown
1989,C126,P11,2025-09-16,unknown,unknown,4,56719,226876,Debit Card
1990,C97,P6,2025-09-17,Chennai,North,4,4955,19820,unknown
1991,C80,P1,2025-09-18,Hyderabad,South,2,15421,30842,unknown
1992,C126,P27,2025-09-19,Hyderabad,unknown,3,70143,210429,Credit Card
1993,C1,P2,2025-09-20,Hyderabad,West,4,40492,161968,UPI
1994,C21,P1,2025-09-21,Mumbai,East,3,44580,133740,unknown
1995,C220,P20,2025-09-22,Hyderabad,unknown,2,23341,46682,Debit Card
1996,C131,P16,2025-09-23,unknown,North,4,1885,7540,UPI
1997,C16,P20,2025-09-24,Hyderabad,West,1,55440,55440,Credit Card
1998,C82,P6,2025-09-25,Pune,unknown,4,58821,235284,Cash
1999,C97,P16,2025-09-26,Pune,unknown,2,47714,95428,UPI
2000,C2,P6,2025-09-27,Delhi,South,4,15469,61876,UPI
2001,C33,P27,2025-09-28,Chennai,unknown,2,19788,39576,Debit Card
2002,C176,P11,2025-09-29,unknown,unknown,3,45670,137010,UPI
2003,C38,P9,2025-09-30,Pune,North,2,12857,25714,Debit Card
2004,C11,P5,2025-10-01,Delhi,West,4,65086,260344,unknown
2005,C7,P9,2025-10-02,unknown,West,2,62909,125818,Credit Card
2006,C152,P2,2025-10-03,Chennai,West,2,68941,137882,Cash
2008,C28,P1,2025-10-05,Mumbai,North,2,21290,42580,Credit Card
2009,C25,P6,2025-10-06,unknown,East,1,71588,71588,Credit Card
2010,C314,P6,2025-10-07,Mumbai,East,1,64574,64574,Debit Card
2011,C106,P2,2025-10-08,unknown,East,1,29753,29753,unknown
2012,C77,P4,2025-10-09,Mumbai,East,3,74206,222618,UPI
2013,C10,P4,2025-10-10,Delhi,North,4,25065,100260,UPI
2014,C220,P5,2025-10-11,Hyderabad,unknown,2,40911,81822,UPI
2015,C91,P11,2025-10-12,Hyderabad,unknown,2,79161,158322,Cash
2016,C18,P6,2025-10-13,Delhi,West,3,15423,46269,Credit Card
2017,C11,P1,2025-10-14,unknown,South,1,26050,26050,Debit Card
2018,C3,P6,2025-10-15,Bangalore,unknown,1,24161,24161,UPI
2019,C65,P27,2025-10-16,Hyderabad,West,3,4489,13467,Debit Card
2020,C110,P6,2025-10-17,Mumbai,South,2,75753,151506,Debit Card
2021,C5,P27,2025-10-18,Chennai,unknown,1,35103,35103,Cash
2022,C6,P27,2025-10-19,Hyderabad,East,2,32998,65996,Debit Card
2023,C105,P4,2025-10-20,unknown,North,3,50594,151782,UPI
2024,C61,P27,2025-10-21,Pune,South,1,31713,31713,Debit Card
2025,C431,P9,2025-10-22,Mumbai,unknown,3,75726,227178,Cash
2026,C16,P5,2025-10-23,Pune,unknown,3,12946,38838,Credit Card
2027,C124,P16,2025-10-24,Pune,West,4,54963,219852,Credit Card
2028,C41,P5,2025-10-25,Delhi,South,2,35208,70416,Credit Card
2029,C556,P5,2025-10-26,unknown,South,3,51309,153927,Cash
2030,C63,P4,2025-10-27,Pune,unknown,1,58126,58126,UPI
2031,C89,P27,2025-10-28,unknown,West,4,42817,171268,Cash
2032,C68,P6,2025-10-29,unknown,South,2,7324,14648,UPI
2033,C556,P20,2025-10-30,Chennai,West,2,52052,104104,unknown
2034,C60,P1,2025-10-31,unknown,South,4,44442,177768,Cash
2035,C113,P9,2025-11-01,unknown,East,1,77279,77279,Debit Card
2036,C126,P16,2025-11-02,Mumbai,East,1,52001,52001,unknown
2037,C151,P2,2025-11-03,Hyderabad,unknown,3,17310,51930,Cash
2039,C140,P1,2025-11-05,Hyderabad,East,4,62659,250636,UPI
2040,C11,P1,2025-11-06,Hyderabad,North,4,17473,69892,unknown
2041,C62,P4,2025-11-07,Pune,East,1,33762,33762,unknown
2042,C59,P27,2025-11-08,Mumbai,East,2,50916,101832,unknown
2043,C11,P16,2025-11-09,Mumbai,unknown,3,25935,77805,Credit Card
2045,C105,P4,2025-11-11,Pune,East,4,66792,267168,UPI
2046,C11,P11,2025-11-12,Bangalore,West,3,46546,139638,Credit Card
2047,C11,P20,2025-11-13,Mumbai,East,4,6167,24668,UPI
2048,C133,P27,2025-11-14,Bangalore,unknown,2,39916,79832,Debit Card
2049,C64,P4,2025-11-15,Pune,North,4,48901,195604,unknown
2051,C10,P9,2025-11-17,Delhi,South,1,75929,75929,Credit Card
2052,C31,P27,2025-11-18,unknown,unknown,1,45935,45935,Debit Card
2053,C3,P6,2025-11-19,Hyderabad,South,2,33269,66538,unknown
2054,C266,P20,2025-11-20,Pune,unknown,2,2254,4508,Credit Card
2055,C238,P6,2025-11-21,unknown,unknown,1,18890,18890,Debit Card
2056,C18,P5,2025-11-22,Mumbai,South,4,47501,190004,unknown
2057,C13,P9,2025-11-23,Bangalore,unknown,3,31496,94488,Credit Card
2058,C11,P2,2025-11-24,Pune,North,1,78902,78902,unknown
2059,C152,P20,2025-11-25,Pune,unknown,3,51753,155259,Cash
2060,C126,P9,2025-11-26,Bangalore,unknown,3,30157,90471,Credit Card
2062,C11,P27,2025-11-28,Hyderabad,South,1,12126,12126,Cash
2063,C325,P9,2025-11-29,Bangalore,East,4,69937,279748,Cash
2064,C126,P5,2025-11-30,Pune,unknown,1,61035,61035,unknown
2065,C55,P5,2025-12-01,Mumbai,South,2,5118,10236,unknown
2066,C21,P1,2025-12-02,unknown,South,4,54199,216796,Credit Card
2067,C32,P16,2025-12-03,Chennai,South,3,11983,35949,UPI
2068,C16,P20,2025-12-04,Chennai,South,3,56400,169200,unknown
2069,C122,P20,2025-12-05,unknown,unknown,2,19857,39714,Cash
2070,C73,P5,2025-12-06,Hyderabad,West,2,61148,122296,Debit Card
2071,C11,P9,2025-12-07,Bangalore,South,2,48158,96316,Cash
2072,C11,P9,2025-12-08,Hyderabad,West,4,22556,90224,Cash
2073,C231,P6,2025-12-09,Bangalore,North,3,59791,179373,unknown
2074,C98,P16,2025-12-10,Delhi,unknown,2,57719,115438,Debit Card
2075,C113,P4,2025-12-11,unknown,West,3,55420,166260,Cash
2076,C157,P11,2025-12-12,Hyderabad,West,3,52893,158679,unknown
2077,C133,P9,2025-12-13,Pune,East,3,49140,147420,UPI
2078,C44,P16,2025-12-14,Bangalore,East,3,41352,124056,UPI
2079,C81,P9,2025-12-15,unknown,unknown,4,50615,202460,Credit Card
2080,C125,P20,2025-12-16,unknown,North,1,14621,14621,Debit Card
2081,C65,P6,2025-12-17,Chennai,unknown,1,57661,57661,Debit Card
2082,C124,P27,2025-12-18,Mumbai,unknown,3,67305,201915,Credit Card
2084,C45,P2,2025-12-20,Hyderabad,North,3,48703,146109,Credit Card
2085,C29,P27,2025-12-21,Bangalore,East,2,19350,38700,Credit Card
2086,C142,P11,2025-12-22,Chennai,West,1,49245,49245,Credit Card
2087,C325,P27,2025-12-23,unknown,North,2,45159,90318,Credit Card
2088,C286,P1,2025-12-24,unknown,East,3,51694,155082,Debit Card
2089,C50,P20,2025-12-25,Pune,North,3,31045,93135,UPI
2090,C77,P4,2025-12-26,Pune,South,3,30814,92442,Cash
2091,C60,P27,2025-12-27,unknown,North,3,73772,221316,unknown
2092,C16,P5,2025-12-28,Bangalore,unknown,4,23479,93916,UPI
2093,C87,P27,2025-12-29,Delhi,South,1,8310,8310,Credit Card
2094,C1,P27,2025-12-30,Chennai,East,2,41071,82142,Credit Card
2095,C43,P9,2025-12-31,Pune,West,3,44594,133782,UPI
2096,C38,P20,2026-01-01,Mumbai,North,4,47806,191224,Cash
2097,C87,P5,2026-01-02,Chennai,South,2,67568,135136,Debit Card
2098,C11,P1,2026-01-03,Delhi,South,4,43178,172712,Debit Card
2099,C131,P27,2026-01-04,unknown,East,4,75841,303364,Debit Card
2100,C61,P6,2026-01-05,Pune,West,4,62464,249856,Debit Card
2101,C63,P5,2026-01-06,unknown,East,2,47342,94684,UPI
2102,C55,P4,2026-01-07,Mumbai,North,3,70850,212550,UPI
2103,C2,P6,2026-01-08,Pune,North,3,48517,145551,Debit Card
2104,C11,P27,2026-01-09,Delhi,East,4,38673,154692,UPI
2105,C30,P5,2026-01-10,Chennai,unknown,3,79261,237783,Credit Card
2106,C11,P20,2026-01-11,unknown,North,2,48234,96468,Credit Card
2107,C5,P11,2026-01-12,Chennai,North,4,3825,15300,Credit Card
2108,C28,P20,2026-01-13,Hyderabad,South,1,70985,70985,Credit Card
2109,C102,P20,2026-01-14,Bangalore,East,4,12291,49164,Debit Card
2110,C31,P11,2026-01-15,Chennai,North,4,48608,194432,Credit Card
2111,C77,P4,2026-01-16,Bangalore,unknown,4,70006,280024,Debit Card
2112,C53,P9,2026-01-17,Delhi,unknown,1,20803,20803,unknown
2113,C16,P5,2026-01-18,Pune,North,2,28702,57404,Credit Card
2114,C11,P16,2026-01-19,Delhi,North,4,49069,196276,unknown
2115,C65,P4,2026-01-20,Pune,unknown,2,79748,159496,Credit Card
2116,C39,P9,2026-01-21,Pune,East,4,1183,4732,Debit Card
2117,C33,P27,2026-01-22,Hyderabad,North,1,53583,53583,unknown
2118,C77,P20,2026-01-23,Chennai,North,2,57668,115336,Debit Card
2119,C9,P4,2026-01-24,Delhi,North,4,36859,147436,unknown
2120,C97,P9,2026-01-25,Pune,West,4,24449,97796,unknown
2121,C9,P27,2026-01-26,Hyderabad,West,4,78558,314232,Cash
2122,C35,P27,2026-01-27,Chennai,East,3,14540,43620,Debit Card
2123,C133,P4,2026-01-28,Hyderabad,South,2,79047,158094,Debit Card
2124,C89,P11,2026-01-29,unknown,South,3,70998,212994,Cash
2126,C110,P9,2026-01-31,Pune,unknown,2,35944,71888,Credit Card
2127,C126,P2,2026-02-01,Mumbai,North,3,32115,96345,Credit Card
2128,C22,P11,2026-02-02,Delhi,North,1,4344,4344,UPI
2129,C91,P5,2026-02-03,Hyderabad,East,3,21613,64839,Credit Card
2130,C5,P1,2026-02-04,Mumbai,North,2,9726,19452,Debit Card
2131,C73,P5,2026-02-05,Delhi,South,3,68298,204894,Credit Card
2132,C124,P1,2026-02-06,Pune,West,4,36739,146956,UPI
2133,C101,P4,2026-02-07,unknown,West,4,29258,117032,UPI
2134,C60,P1,2026-02-08,Delhi,West,2,23082,46164,Cash
2135,C97,P5,2026-02-09,Bangalore,South,1,21190,21190,UPI
2137,C55,P11,2026-02-11,Delhi,unknown,1,13367,13367,Debit Card
2138,C176,P27,2026-02-12,Delhi,unknown,2,69404,138808,Debit Card
2139,C16,P16,2026-02-13,Mumbai,unknown,4,71639,286556,Debit Card
2140,C11,P27,2026-02-14,Bangalore,South,2,32940,65880,Cash
2141,C62,P4,2026-02-15,Bangalore,West,2,44870,89740,unknown
2142,C556,P1,2026-02-16,Chennai,North,3,14776,44328,UPI
2143,C89,P5,2026-02-17,Delhi,West,1,8041,8041,unknown
2144,C13,P6,2026-02-18,Bangalore,West,3,33474,100422,Debit Card
2145,C21,P11,2026-02-19,Mumbai,East,3,67532,202596,Credit Card
2146,C49,P4,2026-02-20,Delhi,South,4,17572,70288,Cash
2147,C9,P1,2026-02-21,Chennai,East,3,23467,70401,unknown
2148,C325,P11,2026-02-22,Hyderabad,East,3,39810,119430,Cash
2149,C220,P1,2026-02-23,Mumbai,South,3,10514,31542,UPI
2150,C1,P20,2026-02-24,Delhi,West,1,47346,47346,unknown
2151,C48,P9,2026-02-25,Pune,unknown,1,61406,61406,Credit Card
2152,C80,P5,2026-02-26,Hyderabad,North,2,2721,5442,unknown
2153,C89,P4,2026-02-27,Chennai,South,4,4392,17568,Credit Card
2154,C104,P20,2026-02-28,unknown,West,3,47942,143826,Debit Card
2155,C63,P16,2026-03-01,Hyderabad,East,3,41792,125376,Credit Card
2156,C11,P9,2026-03-02,Mumbai,North,1,46932,46932,Debit Card
2157,C39,P2,2026-03-03,Bangalore,East,2,59005,118010,Debit Card
2158,C2,P2,2026-03-04,Hyderabad,South,2,45887,91774,Debit Card
2159,C152,P1,2026-03-05,Chennai,North,4,59605,238420,unknown
2160,C32,P20,2026-03-06,Chennai,West,1,16979,16979,UPI
2161,C35,P5,2026-03-07,Delhi,East,1,11903,11903,Credit Card
2162,C303,P11,2026-03-08,Chennai,South,4,73121,292484,Debit Card
2163,C71,P27,2026-03-09,Chennai,unknown,4,59627,238508,unknown
2164,C87,P9,2026-03-10,Mumbai,South,2,7139,14278,Debit Card
2165,C29,P4,2026-03-11,unknown,North,3,23636,70908,unknown
2166,C401,P20,2026-03-12,Mumbai,North,1,2366,2366,Debit Card
2167,C27,P27,2026-03-13,Hyderabad,West,1,65415,65415,Cash
2168,C131,P9,2026-03-14,Pune,West,1,53619,53619,Debit Card
2169,C39,P2,2026-03-15,Delhi,North,2,27718,55436,Credit Card
2170,C33,P2,2026-03-16,Mumbai,East,3,74827,224481,UPI
2171,C41,P11,2026-03-17,Mumbai,North,2,54414,108828,Debit Card
2172,C176,P9,2026-03-18,Mumbai,East,4,43113,172452,unknown
2173,C176,P20,2026-03-19,Bangalore,South,1,59465,59465,Cash
2174,C91,P16,2026-03-20,Pune,West,4,76957,307828,Cash
2175,C134,P4,2026-03-21,Pune,West,1,10554,10554,Cash
2176,C91,P1,2026-03-22,unknown,unknown,1,70566,70566,Cash
2177,C4,P5,2026-03-23,Chennai,North,1,44983,44983,Debit Card
2178,C87,P11,2026-03-24,Mumbai,South,1,71981,71981,Credit Card
2179,C27,P5,2026-03-25,Hyderabad,South,3,21425,64275,Cash
2180,C105,P16,2026-03-26,Bangalore,North,1,37269,37269,unknown
2181,C286,P16,2026-03-27,Bangalore,South,1,4546,4546,Credit Card
2182,C34,P4,2026-03-28,Pune,unknown,3,54471,163413,UPI
2183,C50,P1,2026-03-29,unknown,unknown,3,38477,115431,unknown
2184,C124,P6,2026-03-30,Chennai,North,4,62544,250176,Cash
2185,C134,P20,2026-03-31,Chennai,East,3,21981,65943,Cash
2186,C266,P5,2026-04-01,Mumbai,East,3,11033,33099,UPI
2187,C146,P1,2026-04-02,Bangalore,East,3,17789,53367,UPI
2188,C16,P11,2026-04-03,Pune,unknown,1,19321,19321,Cash
2190,C44,P16,2026-04-05,Hyderabad,unknown,3,27386,82158,Debit Card
2191,C3,P11,2026-04-06,Delhi,unknown,1,2839,2839,unknown
2192,C65,P6,2026-04-07,Pune,West,1,27910,27910,Cash
2193,C325,P6,2026-04-08,Delhi,West,3,69807,209421,unknown
2195,C122,P9,2026-04-10,Hyderabad,West,1,25695,25695,Debit Card
2196,C80,P9,2026-04-11,Pune,West,3,61800,185400,unknown
2197,C28,P6,2026-04-12,Bangalore,South,3,15822,47466,unknown
2198,C139,P9,2026-04-13,unknown,unknown,4,40475,161900,Credit Card
2199,C125,P27,2026-04-14,Bangalore,unknown,3,17453,52359,UPI
